version|account-id|interface-id|srcaddr|dstaddr|srcport|dstport|protocol|packets|bytes|start|end|action|log-status
2 427269732527 eni-01fe3f6c5bb8ce465 91.218.115.175 10.0.1.210 59440 5595 6 1 40 1680825574 1680825600 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.1.52 443 52844 6 1 40 1680825574 1680825600 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 91.218.115.175 10.0.1.210 59440 8414 6 1 40 1680825574 1680825600 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.1.52 443 15064 6 1 40 1680825574 1680825600 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 68.69.184.22 10.0.1.210 5564 36060 17 1 424 1680825574 1680825600 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 212.70.149.74 10.0.1.210 49603 10061 6 1 40 1680825574 1680825600 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.52 10.0.1.210 52844 443 6 1 60 1680825574 1680825600 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.52 10.0.1.210 15064 443 6 1 60 1680825574 1680825600 ACCEPT OK
2 427269732527 eni-0def6f8fdbba552be - - - - - - - 1680825570 1680825600 - NODATA
2 427269732527 eni-08495bc2371ffdca7 - - - - - - - 1680825570 1680825600 - NODATA
2 427269732527 eni-0d8093e6cb25472ff - - - - - - - 1680825581 1680825611 - NODATA
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.22.7 80 27814 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.26.7 10.0.2.84 9862 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.22.7 10.0.2.84 27814 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.50.9 10.0.2.84 50464 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.38.7 10.0.2.84 12014 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.50.9 80 42386 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.34.7 10.0.2.84 14094 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.2.9 10.0.2.84 45988 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.50.9 10.0.2.84 42386 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.94 10.0.2.84 29962 443 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.6.7 10.0.2.84 36612 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.42.7 10.0.2.84 21242 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.10.7 10.0.2.84 25012 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.62.7 10.0.2.84 14930 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.6.7 80 28254 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.42.7 80 21242 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.38.7 10.0.2.84 30666 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.10.7 10.0.2.84 65502 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.22.7 80 40698 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.14.7 80 42480 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.38.7 80 12014 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.58.7 80 33148 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.2.9 80 41582 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.62.7 80 14930 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.22.7 10.0.2.84 40698 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.34.7 80 14094 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.6.7 10.0.2.84 28254 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.2.9 80 45988 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.14.7 10.0.2.84 42480 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.10.7 80 65502 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.6.7 80 36612 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.2.94 443 29962 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.58.7 10.0.2.84 33148 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.2.9 10.0.2.84 41582 80 6 1 60 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.26.7 80 9862 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.50.9 80 50464 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 18.236.135.177 10.0.2.84 41960 53 17 1 96 1680825582 1680825611 REJECT OK
2 427269732527 eni-0379b7a4684760598 107.170.240.14 10.0.2.84 49149 9300 6 1 40 1680825582 1680825611 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.38.7 80 30666 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.10.7 80 25012 6 1 40 1680825582 1680825611 ACCEPT OK
2 427269732527 eni-000582bd3ff744001 205.210.31.18 10.0.1.31 54107 8090 6 1 44 1680825587 1680825610 REJECT OK
2 427269732527 eni-000582bd3ff744001 89.248.165.22 10.0.1.31 41749 44295 6 1 40 1680825587 1680825610 REJECT OK
2 427269732527 eni-000582bd3ff744001 162.142.125.176 10.0.1.31 18412 8008 6 1 44 1680825587 1680825610 REJECT OK
2 427269732527 eni-000582bd3ff744001 162.142.125.189 10.0.1.31 22249 8787 6 1 44 1680825587 1680825610 REJECT OK
2 427269732527 eni-0a0d5aa7d7f36d91b 10.0.3.192 10.0.3.86 41154 3306 6 2 104 1680825618 1680825619 ACCEPT OK
2 427269732527 eni-0a0d5aa7d7f36d91b 10.0.3.86 10.0.3.192 3306 41154 6 2 204 1680825618 1680825619 ACCEPT OK
2 427269732527 eni-0def6f8fdbba552be - - - - - - - 1680825591 1680825621 - NODATA
2 427269732527 eni-08aae93dd157b6790 89.248.165.22 10.0.2.26 41749 42849 6 1 40 1680825594 1680825614 REJECT OK
2 427269732527 eni-08aae93dd157b6790 182.92.214.111 10.0.2.26 40460 6379 6 1 60 1680825594 1680825614 REJECT OK
2 427269732527 eni-08aae93dd157b6790 193.35.18.238 10.0.2.26 49999 23 6 1 40 1680825594 1680825614 REJECT OK
2 427269732527 eni-08495bc2371ffdca7 - - - - - - - 1680825582 1680825612 - NODATA
2 427269732527 eni-08495bc2371ffdca7 - - - - - - - 1680825591 1680825621 - NODATA
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.2.94 10.0.1.210 40470 443 6 1 60 1680825601 1680825624 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 157.245.125.229 10.0.1.210 123 59155 17 1 76 1680825601 1680825624 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 195.154.108.235 10.0.1.210 48762 8088 6 1 40 1680825601 1680825624 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 91.218.115.175 10.0.1.210 59440 23 6 1 40 1680825601 1680825624 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 157.245.125.229 59155 123 17 1 76 1680825601 1680825624 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.2.94 443 40470 6 1 40 1680825601 1680825624 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 190.109.227.32 10.0.1.210 28598 23 6 1 40 1680825601 1680825624 REJECT OK
2 427269732527 eni-0def6f8fdbba552be - - - - - - - 1680825582 1680825612 - NODATA
2 427269732527 eni-01899a0fef5d70c58 - - - - - - - 1680825583 1680825614 - NODATA
2 427269732527 eni-0a0d5aa7d7f36d91b 10.0.3.86 10.0.3.192 3306 41154 6 2 204 1680825678 1680825679 ACCEPT OK
2 427269732527 eni-0a0d5aa7d7f36d91b 10.0.3.192 10.0.3.86 41154 3306 6 2 104 1680825678 1680825679 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 - - - - - - - 1680825614 1680825645 - NODATA
2 427269732527 eni-0718bd437215cac14 5.161.111.190 10.0.1.74 123 35162 17 1 76 1680825623 1680825678 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 159.223.7.248 10.0.1.74 33597 9090 6 1 44 1680825623 1680825678 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 159.223.7.248 10.0.1.74 33598 9090 6 1 44 1680825623 1680825678 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 10.0.1.74 10.0.3.86 123 43271 17 1 76 1680825623 1680825678 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 140.249.212.96 10.0.1.74 38746 22 6 1 60 1680825561 1680825618 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 167.94.138.108 10.0.1.74 3239 8883 6 1 44 1680825561 1680825618 ACCEPT OK
2 427269732527 eni-0718bd437215cac14 162.142.125.176 10.0.1.74 25637 9099 6 1 44 1680825561 1680825618 ACCEPT OK
2 427269732527 eni-00abdfc2338290b04 - - - - - - - 1680825617 1680825649 - NODATA
2 427269732527 eni-0d8093e6cb25472ff - - - - - - - 1680825641 1680825671 - NODATA
2 427269732527 eni-08aae93dd157b6790 212.70.149.74 10.0.2.26 49603 7110 6 1 40 1680825627 1680825644 REJECT OK
2 427269732527 eni-08aae93dd157b6790 162.142.125.187 10.0.2.26 26125 12352 6 1 44 1680825627 1680825644 REJECT OK
2 427269732527 eni-08aae93dd157b6790 198.235.24.19 10.0.2.26 52655 161 17 1 68 1680825627 1680825644 REJECT OK
2 427269732527 eni-08aae93dd157b6790 167.114.24.184 10.0.2.26 55873 4242 6 1 60 1680825627 1680825644 REJECT OK
2 427269732527 eni-0d8093e6cb25472ff - - - - - - - 1680825622 1680825652 - NODATA
2 427269732527 eni-00abdfc2338290b04 - - - - - - - 1680825610 1680825642 - NODATA
2 427269732527 eni-0def6f8fdbba552be - - - - - - - 1680825642 1680825672 - NODATA
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.52 10.0.1.210 31238 443 6 1 60 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 91.218.115.175 10.0.1.210 59440 8847 6 1 40 1680825644 1680825660 REJECT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.2.94 10.0.1.210 17528 443 6 1 60 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.52 10.0.1.210 5404 443 6 1 60 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.1.52 443 31238 6 1 40 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.1.52 443 5404 6 1 40 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-01fe3f6c5bb8ce465 10.0.1.210 10.0.2.94 443 17528 6 1 40 1680825644 1680825660 ACCEPT OK
2 427269732527 eni-0d8093e6cb25472ff - - - - - - - 1680825610 1680825642 - NODATA
2 427269732527 eni-00abdfc2338290b04 - - - - - - - 1680825622 1680825652 - NODATA
2 427269732527 eni-08495bc2371ffdca7 - - - - - - - 1680825642 1680825672 - NODATA
2 427269732527 eni-01899a0fef5d70c58 10.0.3.86 10.0.3.192 3306 41154 6 2 204 1680825613 1680825614 ACCEPT OK
2 427269732527 eni-01899a0fef5d70c58 10.0.3.192 10.0.3.86 41154 3306 6 2 104 1680825613 1680825614 ACCEPT OK
2 427269732527 eni-000582bd3ff744001 89.248.165.187 10.0.1.31 41171 34547 6 1 40 1680825643 1680825664 REJECT OK
2 427269732527 eni-000582bd3ff744001 195.154.108.235 10.0.1.31 35941 8088 6 1 40 1680825643 1680825664 REJECT OK
2 427269732527 eni-000582bd3ff744001 47.97.193.209 10.0.1.31 55218 6379 6 1 60 1680825643 1680825664 REJECT OK
2 427269732527 eni-000582bd3ff744001 167.248.133.138 10.0.1.31 6626 623 6 1 44 1680825643 1680825664 REJECT OK
2 427269732527 eni-000582bd3ff744001 205.210.31.18 10.0.1.31 54396 401 6 1 44 1680825643 1680825664 REJECT OK
2 427269732527 eni-0def6f8fdbba552be - - - - - - - 1680825651 1680825681 - NODATA
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.38.7 80 42480 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.94 10.0.2.84 30206 443 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 89.248.165.186 10.0.2.84 41277 51410 6 1 40 1680825645 1680825671 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.46.7 80 18564 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.22.7 10.0.2.84 24560 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.22.7 80 24560 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.26.7 10.0.2.84 29648 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.26.7 10.0.2.84 58314 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.94 10.0.2.84 44096 443 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.1.52 443 19880 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.1.52 10.0.2.84 19880 443 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 149.18.73.45 10.0.2.84 5089 5060 17 1 433 1680825645 1680825671 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.34.7 80 63582 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.1.52 10.0.2.84 47244 443 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.1.52 443 47244 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.54.7 10.0.2.84 34356 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.2.94 443 44096 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.42.7 80 19912 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 89.248.163.73 10.0.2.84 59701 19970 6 1 40 1680825645 1680825671 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.14.7 80 12734 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.50.9 80 40336 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.6.7 80 29626 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.46.7 10.0.2.84 18564 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.2.94 443 30206 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.14.7 10.0.2.84 51854 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.50.9 10.0.2.84 40336 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.6.7 10.0.2.84 29626 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.10.7 10.0.2.84 55746 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.30.7 10.0.2.84 39324 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.14.7 80 51854 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.10.7 80 27122 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.34.7 10.0.2.84 63582 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.54.7 80 50112 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.10.7 80 55746 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.42.7 10.0.2.84 19912 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.62.7 80 22604 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 212.70.149.46 10.0.2.84 37145 8443 6 1 40 1680825645 1680825671 REJECT OK
2 427269732527 eni-0379b7a4684760598 15.177.10.7 10.0.2.84 27122 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.26.7 80 29648 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.14.7 10.0.2.84 12734 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.54.7 80 34356 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.26.7 80 58314 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.62.7 10.0.2.84 22604 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.54.7 10.0.2.84 50112 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.38.7 10.0.2.84 42480 80 6 1 60 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.30.7 80 39324 6 1 40 1680825645 1680825671 ACCEPT OK
2 427269732527 eni-08495bc2371ffdca7 - - - - - - - 1680825651 1680825681 - NODATA
2 427269732527 eni-000582bd3ff744001 89.248.163.200 10.0.1.31 44858 8181 6 1 40 1680825625 1680825642 REJECT OK
2 427269732527 eni-000582bd3ff744001 42.243.133.13 10.0.1.31 39192 23 6 1 40 1680825625 1680825642 REJECT OK
2 427269732527 eni-000582bd3ff744001 91.240.118.221 10.0.1.31 42355 4238 6 1 40 1680825625 1680825642 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.30.7 80 65348 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 10.0.1.52 443 53494 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.46.7 80 58312 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.30.7 10.0.2.84 49336 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.58.7 80 48906 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.58.7 80 62396 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.30.7 10.0.2.84 65348 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.50.9 80 31830 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.34.7 80 47032 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.18.7 80 17188 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.34.7 10.0.2.84 47032 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.58.7 10.0.2.84 48906 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 80.66.77.235 10.0.2.84 47790 6001 6 1 40 1680825612 1680825639 REJECT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.34.7 80 30136 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.14.7 10.0.2.84 16644 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.30.7 80 49336 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.58.7 10.0.2.84 62396 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 15.177.50.9 10.0.2.84 31830 80 6 1 60 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.14.7 80 16644 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.18.7 80 26078 6 1 40 1680825612 1680825639 ACCEPT OK
2 427269732527 eni-0379b7a4684760598 10.0.2.84 15.177.54.7 80 16136 6 1 40 1680825612 1680825639 ACCEPT OK
